11416,827,117.0,queen,Total
11417,773,84.9,queen,Total
11418,1580,143.4,queen,Total
11419,1572,102.5,queen,Total
11420,1357,91.7,queen,Total
11421,1106,93.5,queen,Total
11422,1021,107.8,queen,Total
11423,848,90.7,queen,Total
11426,268,48.0,queen,Total
11427,528,70.6,queen,Total
11428,456,68.9,queen,Total
11429,827,97.2,queen,Total
11430,34,28333.3,queen,Total
11432,2102,121.5,queen,Total
11433,2045,222.5,queen,Total
11434,3092,166.1,queen,Total
11435,2008,124.6,queen,Total
11436,871,149.4,queen,Total
11691,3143,178.4,queen,Total
11692,1527,286.8,queen,Total
11693,547,145.1,queen,Total
11694,375,62.8,queen,Total
11697,13,9.5,queen,Total
10001,785,116.6,new_y,Total
10002,3028,110.7,new_y,Total
10003,787,48.1,new_y,Total
10004,28,34.9,new_y,Total
10005,32,22.7,new_y,Total
10006,32,32.8,new_y,Total
10007,81,38.4,new_y,Total
10009,2910,164.4,new_y,Total
10010,312,33.5,new_y,Total
10011,540,38.4,new_y,Total
10012,187,24.6,new_y,Total
10013,161,19.6,new_y,Total
10014,168,16.7,new_y,Total
10016,1330,81.3,new_y,Total
10017,149,30.7,new_y,Total
10018,90,59.9,new_y,Total
10019,688,55.8,new_y,Total
10020,22,4074.1,new_y,Total
10021,375,28.0,new_y,Total
10022,189,19.0,new_y,Total
10023,748,35.6,new_y,Total
10024,660,36.9,new_y,Total
10025,3107,105.4,new_y,Total
10026,3408,321.1,new_y,Total
10027,4963,266.0,new_y,Total
10028,351,25.7,new_y,Total
10029,9066,364.0,new_y,Total
10030,3690,449.2,new_y,Total
10031,2980,161.1,new_y,Total
10032,2582,127.5,new_y,Total
10033,1768,98.9,new_y,Total
10034,1504,115.4,new_y,Total
10035,3919,364.1,new_y,Total
10036,576,84.0,new_y,Total
10037,2351,420.1,new_y,Total
10038,750,116.2,new_y,Total
10039,2889,400.4,new_y,Total
10040,1401,99.5,new_y,Total
10044,155,43.1,new_y,Total
10065,99,11.9,new_y,Total
10075,117,15.1,new_y,Total
10128,663,34.9,new_y,Total
10280,43,16.1,new_y,Total
10001,53,284.0,new_y,Age 0-4
10002,497,300.6,new_y,Age 0-4
10003,50,129.2,new_y,Age 0-4
10007,19,144.6,new_y,Age 0-4
10009,394,444.1,new_y,Age 0-4
10010,51,165.5,new_y,Age 0-4
10011,65,158.0,new_y,Age 0-4
10013,33,82.4,new_y,Age 0-4
10014,17,67.4,new_y,Age 0-4
10016,103,218.7,new_y,Age 0-4
10017,15,117.1,new_y,Age 0-4
10019,99,254.6,new_y,Age 0-4
10021,64,99.5,new_y,Age 0-4
10022,45,137.7,new_y,Age 0-4
10023,81,91.4,new_y,Age 0-4
10024,115,121.8,new_y,Age 0-4
10025,418,273.4,new_y,Age 0-4
10026,409,403.5,new_y,Age 0-4
10027,739,537.5,new_y,Age 0-4
10028,51,75.3,new_y,Age 0-4
10029,1402,612.6,new_y,Age 0-4
10030,373,472.8,new_y,Age 0-4
10031,472,302.9,new_y,Age 0-4
10032,459,269.7,new_y,Age 0-4
10033,357,245.5,new_y,Age 0-4
10034,283,243.9,new_y,Age 0-4
10035,523,535.3,new_y,Age 0-4
10036,31,141.9,new_y,Age 0-4
10037,241,600.4,new_y,Age 0-4
10038,94,382.6,new_y,Age 0-4
10039,459,648.0,new_y,Age 0-4
10040,268,211.3,new_y,Age 0-4
10044,37,176.7,new_y,Age 0-4
10065,37,96.3,new_y,Age 0-4
10075,16,47.7,new_y,Age 0-4
10128,85,87.1,new_y,Age 0-4
10301,268,243.4,richm,Age 5-11
10302,128,229.5,richm,Age 5-11
10303,194,208.7,richm,Age 5-11
10304,323,255.1,richm,Age 5-11
10305,95,85.0,richm,Age 5-11
10306,111,75.7,richm,Age 5-11
10307,28,63.4,richm,Age 5-11
10308,19,23.5,richm,Age 5-11
10309,36,40.0,richm,Age 5-11
10310,209,291.1,richm,Age 5-11
10312,64,39.6,richm,Age 5-11
10314,153,68.6,richm,Age 5-11
10451,963,648.0,bronx,Age 5-11
10452,1202,417.1,bronx,Age 5-11
10453,1063,359.1,bronx,Age 5-11
10454,899,659.2,bronx,Age 5-11
10455,1026,750.8,bronx,Age 5-11
10456,1755,593.2,bronx,Age 5-11
10457,1384,491.0,bronx,Age 5-11
10458,918,331.8,bronx,Age 5-11
10459,682,418.4,bronx,Age 5-11
10460,879,410.7,bronx,Age 5-11
10461,309,266.9,bronx,Age 5-11
10462,689,293.8,bronx,Age 5-11
10463,267,150.2,bronx,Age 5-11
10465,233,207.9,bronx,Age 5-11
10466,485,219.8,bronx,Age 5-11
10467,874,292.9,bronx,Age 5-11
10468,718,269.0,bronx,Age 5-11
10469,404,222.4,bronx,Age 5-11
10470,34,81.7,bronx,Age 5-11
10471,33,80.4,bronx,Age 5-11
10472,839,378.4,bronx,Age 5-11
10473,611,334.4,bronx,Age 5-11
10474,167,352.5,bronx,Age 5-11
10475,121,143.4,bronx,Age 5-11
11201,269,407.0,kings,Age 0-4
11203,630,382.7,kings,Age 0-4
11204,97,55.3,kings,Age 0-4
11205,348,404.2,kings,Age 0-4
11206,1419,628.2,kings,Age 0-4
11207,1461,569.1,kings,Age 0-4
11208,1159,463.1,kings,Age 0-4
11209,77,66.8,kings,Age 0-4
11210,305,176.0,kings,Age 0-4
11211,431,146.0,kings,Age 0-4
11212,1542,654.7,kings,Age 0-4
11213,703,438.8,kings,Age 0-4
11214,94,65.0,kings,Age 0-4
11215,116,106.2,kings,Age 0-4
11216,541,408.5,kings,Age 0-4
11217,180,331.9,kings,Age 0-4
11218,176,94.5,kings,Age 0-4
11219,143,49.0,kings,Age 0-4
11220,311,132.6,kings,Age 0-4
11221,1251,554.1,kings,Age 0-4
11222,54,87.9,kings,Age 0-4
11223,134,87.3,kings,Age 0-4
11224,231,244.5,kings,Age 0-4
11225,431,318.3,kings,Age 0-4
11226,957,388.0,kings,Age 0-4
11228,37,53.6,kings,Age 0-4
11229,99,71.2,kings,Age 0-4
11230,119,53.4,kings,Age 0-4
11231,209,344.5,kings,Age 0-4
